interaction_id,mentee_id,mentor_id,interaction_type,session_duration_minutes,rating_given_by_user,helpfulness_score,match_success
15270,630,251,chat,52,1,4,0
15271,907,103,video_call,50,3,10,0
15272,1290,503,video_call,55,2,10,0
15273,209,61,video_call,33,4,10,0
15274,1823,688,chat,44,5,2,1
15275,357,527,video_call,12,4,8,0
15276,1204,864,chat,56,1,4,0
15277,1988,545,video_call,21,4,10,1
15278,839,282,chat,55,1,8,0
15279,244,340,video_call,9,5,8,1
15280,27,243,chat,7,5,2,0
15281,1022,548,chat,9,1,6,0
15282,45,702,chat,32,4,2,1
15283,1965,673,chat,6,1,10,0
15284,269,405,video_call,35,3,8,0
15285,1620,290,chat,14,2,6,0
15286,89,658,chat,21,4,8,1
15287,1155,561,video_call,52,5,4,0
15288,654,585,video_call,5,1,8,0
15289,1039,803,chat,41,4,2,1
15290,1209,602,video_call,28,4,6,1
15291,938,80,chat,23,1,4,0
15292,585,183,chat,25,4,8,1
15293,1423,116,video_call,54,1,2,0
15294,953,394,chat,5,2,8,0
15295,1254,94,video_call,31,1,6,0
15296,568,38,chat,30,5,2,1
15297,1209,902,video_call,24,5,2,1
15298,497,196,chat,45,3,4,0
15299,1575,588,video_call,12,4,6,0
15300,296,96,chat,28,5,10,1
15301,740,754,chat,54,5,2,0
15302,793,854,chat,47,5,10,1
15303,1695,868,chat,43,2,10,0
15304,122,400,video_call,44,4,10,1
15305,1070,77,chat,56,2,10,0
15306,1010,107,video_call,9,1,6,0
15307,1523,528,video_call,25,1,10,0
15308,598,819,video_call,22,2,2,0
15309,1765,751,video_call,15,1,10,0
15310,1765,994,video_call,39,5,4,1
15311,532,359,chat,58,4,2,1
15312,656,944,chat,20,2,4,0
15313,192,158,chat,42,3,6,0
15314,394,145,chat,23,2,10,0
15315,376,179,video_call,34,5,2,0
15316,677,742,video_call,58,5,10,1
15317,1357,612,chat,51,1,10,0
15318,1409,758,video_call,30,4,4,1
15319,1568,220,chat,42,2,6,0
15320,205,756,video_call,34,2,10,0
15321,766,65,chat,56,2,6,0
15322,1288,218,chat,32,4,10,1
15323,707,295,video_call,44,3,8,0
15324,196,456,chat,28,3,8,0
15325,401,813,chat,40,1,2,0
15326,1066,497,video_call,50,3,2,0
15327,465,831,video_call,5,4,4,1
15328,1213,429,video_call,16,5,10,1
15329,1644,153,video_call,53,4,2,1
15330,228,375,chat,42,4,8,1
15331,589,948,video_call,17,4,10,0
15332,648,38,chat,41,1,6,0
15333,944,384,chat,15,2,2,0
15334,1600,250,video_call,49,3,2,0
15335,216,183,video_call,15,5,2,0
15336,1613,106,video_call,50,2,6,0
15337,1259,242,chat,11,3,10,0
15338,1864,934,video_call,13,1,4,0
15339,1770,86,chat,9,1,2,0
15340,1130,554,video_call,49,5,10,1
15341,1897,51,chat,31,3,10,0
15342,1614,722,video_call,26,4,2,0
15343,1776,60,video_call,40,1,6,0
15344,1384,359,video_call,46,5,8,1
15345,1098,607,video_call,56,1,8,0
15346,1514,315,chat,36,1,8,0
15347,516,615,chat,16,2,6,0
15348,1244,956,chat,47,5,10,1
15349,818,912,video_call,41,1,8,0
15350,61,49,chat,30,5,6,1
15351,857,334,chat,6,1,6,0
15352,259,949,chat,8,4,4,0
15353,689,305,video_call,45,4,8,1
15354,1292,341,video_call,6,3,6,0
15355,643,397,chat,54,3,10,0
15356,1051,960,video_call,40,4,4,0
15357,1311,308,video_call,17,3,2,0
15358,1966,550,chat,10,1,4,0
15359,1849,476,chat,37,1,8,0
15360,293,431,chat,16,1,6,0
15361,876,682,chat,5,3,10,0
15362,1155,585,video_call,14,1,10,0
15363,947,787,chat,30,3,8,0
15364,424,996,video_call,28,4,10,1
15365,1584,539,chat,45,4,2,0
15366,1274,450,chat,55,5,2,1
15367,1155,886,video_call,6,2,2,0
15368,1116,512,chat,7,2,10,0
15369,1208,597,video_call,58,4,6,1
15370,37,44,video_call,9,5,2,1
15371,936,570,video_call,25,5,6,0
15372,378,20,chat,27,2,2,0
15373,930,511,chat,58,5,8,1
15374,725,769,chat,19,4,10,0
15375,184,852,chat,42,1,10,0
15376,897,153,chat,20,2,10,0
15377,760,382,chat,53,4,10,0
15378,547,570,chat,52,1,10,0
15379,739,169,video_call,38,4,2,0
15380,1082,129,chat,14,4,2,1
15381,980,445,video_call,54,5,10,0
15382,964,151,video_call,57,3,2,0
15383,1676,972,chat,37,4,10,0
15384,539,173,chat,37,5,4,1
15385,1168,538,chat,33,2,6,0
15386,250,924,chat,23,1,6,0
15387,969,72,chat,32,2,8,0
15388,1167,390,chat,58,2,10,0
15389,1160,141,chat,36,4,6,1
15390,689,928,video_call,21,4,6,1
15391,1036,235,video_call,22,2,2,0
15392,1218,947,chat,19,2,2,0
15393,1110,591,video_call,11,3,4,0
15394,96,335,chat,54,3,6,0
15395,1114,214,video_call,47,5,10,1
15396,1023,112,video_call,36,3,4,0
15397,745,968,video_call,37,4,10,1
15398,673,683,chat,29,4,2,0
15399,1592,463,chat,60,2,6,0
15400,1753,836,video_call,44,4,6,1
15401,222,981,video_call,46,5,4,1
15402,964,267,chat,57,1,2,0
15403,609,314,video_call,39,3,2,0
15404,20,757,chat,7,2,2,0
15405,1977,511,chat,20,4,4,0
15406,1078,410,video_call,25,4,6,1
15407,1972,485,video_call,23,1,6,0
15408,1135,403,video_call,39,3,2,0
15409,410,487,video_call,33,5,8,1
15410,1771,675,video_call,57,1,2,0
15411,573,68,video_call,37,2,8,0
15412,1294,58,chat,49,1,8,0
15413,1081,172,video_call,35,5,8,0
15414,560,854,chat,36,1,6,0
15415,1799,510,chat,15,1,6,0
15416,68,663,video_call,39,1,2,0
15417,1961,38,video_call,38,2,8,0
15418,1925,5,chat,16,1,2,0
15419,250,630,video_call,55,4,10,1
15420,1809,5,video_call,42,1,6,0
15421,335,252,video_call,31,4,4,0
15422,716,411,chat,26,1,6,0
15423,1586,35,chat,42,3,4,0
15424,1320,360,video_call,13,1,4,0
15425,129,982,video_call,44,3,4,0
15426,54,484,chat,21,2,6,0
15427,1163,222,video_call,28,4,2,0
15428,1044,801,video_call,49,4,2,1
15429,702,465,chat,24,3,2,0
15430,1309,432,chat,14,1,6,0
15431,1434,334,chat,48,5,6,1
15432,163,437,video_call,31,1,8,0
15433,1386,330,chat,40,2,8,0
15434,1096,867,video_call,54,3,2,0
15435,1928,375,chat,47,1,2,0
15436,1301,303,chat,60,4,2,1
15437,1382,17,video_call,36,2,4,0
15438,938,343,video_call,11,2,10,0
15439,1282,431,video_call,19,1,10,0
15440,1057,216,chat,26,4,2,1
15441,59,100,chat,10,5,10,0
15442,1482,379,chat,15,3,4,0
15443,666,770,video_call,60,3,4,0
15444,922,15,chat,14,1,8,0
15445,733,639,chat,46,3,6,0
15446,8,563,video_call,51,5,10,1
15447,1242,160,video_call,57,1,6,0
15448,1633,314,chat,17,1,10,0
15449,482,623,chat,35,2,6,0
15450,233,555,video_call,17,5,10,1
15451,619,837,video_call,7,2,8,0
15452,461,612,chat,23,5,4,1
15453,529,608,chat,5,4,6,0
15454,595,371,video_call,39,5,4,1
15455,1326,746,chat,6,5,2,1
15456,1587,515,chat,36,3,4,0
15457,1078,148,chat,36,5,4,1
15458,903,362,chat,29,5,2,1
15459,1136,781,video_call,7,3,2,0
15460,1420,237,video_call,24,4,10,0
15461,1191,851,video_call,18,5,8,0
15462,444,272,chat,37,4,4,1
15463,1612,255,chat,14,5,6,0
15464,1030,295,video_call,11,3,6,0
15465,998,370,chat,19,5,8,0
15466,1078,31,chat,8,4,6,1
15467,253,342,video_call,23,4,2,0
15468,1517,451,video_call,56,1,2,0
15469,50,777,video_call,5,1,4,0
15470,699,676,video_call,59,4,6,0
15471,950,651,video_call,38,4,4,1
15472,1279,314,chat,54,5,4,1
15473,1552,39,video_call,14,5,10,1
15474,1319,717,chat,46,3,10,0
15475,377,826,video_call,23,4,2,1
15476,1976,754,video_call,58,4,2,1
15477,1167,120,video_call,37,5,8,0
15478,257,117,chat,48,2,10,0
15479,503,413,video_call,32,5,8,1
15480,1104,518,chat,54,3,10,0
15481,1010,600,chat,44,2,2,0
15482,926,199,video_call,13,2,2,0
15483,836,871,video_call,22,5,2,1
15484,329,897,chat,23,2,6,0
15485,1715,523,chat,29,5,4,0
15486,1599,131,chat,52,3,4,0
15487,1827,785,chat,13,1,6,0
15488,35,167,chat,8,5,2,1
15489,1146,646,video_call,50,3,6,0
15490,117,201,chat,56,2,6,0
15491,26,623,video_call,46,4,10,1
15492,1429,938,video_call,32,1,8,0
15493,761,86,chat,59,3,2,0
15494,1072,950,video_call,50,2,10,0
15495,925,33,video_call,14,1,4,0
15496,880,769,video_call,18,5,10,1
15497,349,214,video_call,18,5,10,0
15498,1702,734,chat,48,3,6,0
15499,195,953,video_call,14,4,8,1
15500,1351,3,chat,57,5,8,1
15501,1937,458,chat,23,3,4,0
15502,1561,4,chat,7,4,8,1
15503,1922,662,chat,48,5,10,1
15504,481,931,video_call,10,2,10,0
15505,1271,598,chat,12,1,10,0
15506,1515,441,video_call,27,3,4,0
15507,409,78,video_call,46,2,8,0
15508,1870,144,chat,54,4,6,0
15509,1987,611,chat,30,4,8,1
15510,1467,334,chat,6,3,8,0
15511,642,673,video_call,41,3,4,0
15512,522,131,chat,22,5,4,1
15513,1363,10,chat,52,1,2,0
15514,739,314,chat,33,3,2,0
15515,1407,304,chat,59,3,4,0
15516,525,864,video_call,26,3,4,0
15517,309,779,video_call,46,2,4,0
15518,863,3,video_call,41,4,6,0
15519,50,834,chat,34,5,8,1
15520,1786,652,chat,47,2,4,0
15521,1554,353,video_call,7,1,10,0
15522,1128,620,chat,30,1,2,0
15523,107,701,chat,58,4,4,0
15524,335,844,chat,32,3,4,0
15525,747,720,video_call,40,5,10,1
15526,1735,930,chat,44,1,8,0
15527,325,83,chat,38,4,10,1
15528,1303,242,chat,27,1,6,0
15529,209,30,video_call,21,4,8,1
15530,101,519,video_call,21,5,2,1
15531,354,749,chat,54,2,8,0
15532,1426,285,chat,5,1,2,0
15533,1546,125,video_call,28,4,8,1
15534,1294,124,video_call,6,5,6,1
15535,699,468,video_call,60,5,4,0
15536,1061,104,video_call,21,1,2,0
15537,1632,293,chat,30,4,10,0
15538,566,562,chat,32,1,6,0
15539,1260,109,video_call,12,3,6,0
15540,345,942,chat,46,1,8,0
15541,1359,208,video_call,22,2,2,0
15542,1904,786,video_call,17,5,8,0
15543,15,930,video_call,9,1,8,0
15544,1464,905,video_call,35,2,6,0
15545,1439,354,chat,12,4,8,1
15546,1768,117,chat,29,3,2,0
15547,1829,813,video_call,56,4,4,1
15548,701,201,chat,28,3,8,0
15549,1254,770,chat,13,5,2,1
15550,1223,775,video_call,36,2,6,0
15551,1179,357,chat,11,4,10,1
15552,1695,576,video_call,59,4,6,1
15553,627,567,video_call,53,1,4,0
15554,1019,29,video_call,30,3,8,0
15555,722,719,chat,30,1,2,0
15556,738,144,chat,16,2,8,0
15557,1671,354,chat,17,3,6,0
15558,968,494,video_call,12,3,4,0
15559,883,838,video_call,36,3,10,0
15560,789,580,video_call,26,5,10,1
15561,993,737,chat,33,5,2,0
15562,1458,701,chat,30,3,10,0
15563,1316,83,chat,24,3,6,0
15564,35,878,video_call,16,2,2,0
15565,306,270,video_call,53,3,4,0
15566,1001,271,video_call,48,3,10,0
15567,1156,106,chat,55,5,8,1
15568,678,913,video_call,56,4,4,1
15569,378,24,chat,12,4,10,0
15570,411,624,chat,15,3,2,0
15571,1073,896,chat,6,3,10,0
15572,1203,888,video_call,5,4,2,1
15573,27,877,chat,30,2,6,0
15574,64,521,video_call,40,2,4,0
15575,1296,950,video_call,6,5,4,1
15576,474,534,chat,14,5,10,0
15577,1733,325,chat,6,2,8,0
15578,1388,509,video_call,9,5,4,1
15579,1853,863,video_call,56,3,8,0
15580,1006,238,video_call,35,3,4,0
15581,1626,416,video_call,43,4,10,0
15582,1343,609,video_call,19,4,2,0
15583,1079,896,chat,20,5,8,1
15584,328,824,video_call,18,4,10,1
15585,689,452,video_call,35,5,4,1
15586,1418,199,video_call,45,3,8,0
15587,633,258,video_call,25,5,10,1
15588,1188,964,chat,59,3,10,0
15589,305,673,chat,25,5,4,0
15590,1400,197,video_call,39,2,10,0
15591,38,764,video_call,59,1,6,0
15592,1447,504,video_call,57,2,2,0
15593,1095,979,video_call,49,4,2,0
15594,774,720,video_call,14,5,8,1
15595,968,239,video_call,9,1,10,0
15596,1035,845,video_call,8,3,10,0
15597,1701,115,chat,11,1,4,0
15598,512,440,video_call,40,5,6,1
15599,1315,64,video_call,28,5,10,0
15600,835,484,video_call,41,4,6,1
15601,887,669,video_call,59,1,4,0
15602,1374,856,chat,31,5,10,1
15603,419,142,chat,51,2,10,0
15604,1527,751,chat,32,4,4,1
15605,1183,70,video_call,34,3,2,0
15606,1715,163,video_call,51,5,2,1
15607,707,684,chat,36,2,6,0
15608,95,700,video_call,13,1,6,0
15609,1012,674,video_call,6,1,10,0
15610,268,270,video_call,59,4,6,0
15611,2000,544,video_call,22,1,10,0
15612,437,657,video_call,27,4,8,1
15613,971,696,video_call,56,5,2,1
15614,1453,496,video_call,51,3,4,0
15615,958,178,video_call,8,5,10,0
15616,1102,703,video_call,44,1,2,0
15617,739,815,video_call,34,3,10,0
15618,1963,816,chat,13,2,2,0
15619,835,550,chat,35,2,8,0
15620,563,245,chat,9,3,4,0
15621,510,367,video_call,46,1,4,0
15622,1740,586,video_call,9,4,8,1
15623,217,372,video_call,34,3,8,0
15624,904,991,video_call,20,3,4,0
15625,1402,441,chat,45,4,6,1
15626,1077,673,chat,45,4,6,0
15627,16,223,video_call,27,1,6,0
15628,785,518,video_call,49,1,6,0
15629,1417,138,chat,55,4,6,1
15630,1640,403,video_call,20,1,8,0
15631,1691,855,chat,49,5,6,1
15632,1363,802,video_call,58,5,8,0
15633,1817,136,video_call,42,5,2,1
15634,1479,650,chat,49,4,8,1
15635,1984,262,video_call,60,2,10,0
15636,1192,792,chat,9,2,4,0
15637,848,226,video_call,32,1,10,0
15638,458,957,chat,50,4,2,1
15639,1257,518,chat,60,5,2,0
15640,1313,83,chat,56,1,8,0
15641,1804,394,video_call,22,1,2,0
15642,676,873,chat,29,4,4,1
15643,1990,462,chat,13,1,8,0
15644,1798,838,chat,16,4,2,0
15645,1908,686,video_call,17,4,6,0
15646,819,831,chat,40,4,8,0
15647,231,270,video_call,31,3,10,0
15648,1177,910,video_call,58,4,2,0
15649,645,919,video_call,37,5,8,1
15650,1980,14,video_call,60,2,6,0
15651,221,948,video_call,40,1,8,0
15652,93,172,chat,20,2,6,0
15653,597,71,video_call,5,2,4,0
15654,69,76,video_call,41,2,2,0
15655,843,26,video_call,14,5,10,0
15656,940,2,chat,16,4,4,1
15657,1157,201,video_call,47,1,2,0
15658,314,830,video_call,15,5,6,1
15659,290,275,video_call,7,4,4,1
15660,193,495,chat,52,5,8,1
15661,822,276,video_call,21,4,8,1
15662,1303,885,video_call,42,1,4,0
15663,950,411,video_call,57,3,6,0
15664,96,689,video_call,6,2,8,0
15665,1479,894,video_call,34,5,4,0
15666,1267,503,video_call,60,3,4,0
15667,1182,539,video_call,49,4,6,1
15668,910,273,video_call,9,2,8,0
15669,1111,274,video_call,59,5,6,1
15670,407,147,video_call,31,3,10,0
15671,1975,984,video_call,12,2,6,0
15672,1062,245,video_call,33,5,2,1
15673,1925,324,chat,26,4,4,1
15674,1144,760,chat,22,1,4,0
15675,1720,904,video_call,19,4,8,0
15676,148,427,video_call,58,3,4,0
15677,458,33,video_call,43,4,4,1
15678,394,997,chat,44,3,6,0
15679,297,791,video_call,21,3,4,0
15680,574,150,video_call,27,2,8,0
15681,1399,504,video_call,38,5,10,0
15682,1321,463,chat,51,1,4,0
15683,247,648,chat,49,4,4,1
15684,1360,833,chat,23,1,2,0
15685,1663,923,video_call,57,2,2,0
15686,1448,163,chat,54,4,10,0
15687,1629,429,chat,11,2,8,0
15688,1512,980,video_call,59,3,8,0
15689,59,729,video_call,35,2,2,0
15690,1579,697,video_call,38,2,2,0
15691,112,9,video_call,18,5,2,0
15692,225,63,video_call,8,5,4,0
15693,1815,173,video_call,54,1,4,0
15694,1746,983,chat,37,1,6,0
15695,235,913,chat,11,4,10,1
15696,329,436,chat,23,1,2,0
15697,1788,828,chat,16,3,4,0
15698,1218,364,chat,28,2,10,0
15699,988,51,chat,42,1,6,0
15700,1358,310,video_call,16,1,6,0
15701,1125,678,video_call,13,5,4,1
15702,1427,384,chat,26,3,6,0
15703,1619,625,chat,18,2,6,0
15704,1729,155,chat,30,4,2,1
15705,372,614,chat,37,3,4,0
15706,377,919,video_call,58,5,2,1
15707,1528,299,video_call,55,1,2,0
15708,1973,70,chat,46,1,10,0
15709,905,745,video_call,52,4,8,1
15710,522,737,video_call,5,2,6,0
15711,224,972,video_call,27,1,10,0
15712,1445,832,video_call,28,3,4,0
15713,420,226,chat,36,3,2,0
15714,730,124,video_call,53,2,6,0
15715,1953,182,video_call,28,1,6,0
15716,905,752,video_call,41,5,2,1
15717,951,594,video_call,50,3,6,0
15718,1688,507,video_call,40,4,8,1
15719,1328,856,video_call,38,1,8,0
15720,261,742,video_call,29,1,4,0
15721,1752,404,video_call,21,2,6,0
15722,1359,122,video_call,34,2,10,0
15723,655,579,video_call,14,5,6,0
15724,546,743,video_call,26,3,6,0
15725,1596,648,chat,20,2,2,0
15726,1135,187,chat,6,1,8,0
15727,1589,845,video_call,32,5,8,1
15728,88,572,chat,24,4,8,0
15729,1310,501,chat,43,5,10,0
15730,1153,395,video_call,38,4,8,0
15731,447,238,video_call,57,5,10,0
15732,1843,987,chat,57,2,6,0
15733,1554,816,video_call,24,5,8,1
15734,730,171,chat,51,3,10,0
15735,61,895,video_call,50,1,6,0
15736,453,619,chat,56,2,2,0
15737,1492,200,video_call,18,3,4,0
15738,137,310,chat,47,4,6,1
15739,548,241,video_call,43,2,8,0
15740,264,81,chat,54,2,2,0
15741,612,373,chat,16,4,6,1
15742,663,943,chat,52,4,2,0
15743,1168,703,chat,30,1,2,0
15744,868,1,video_call,57,1,8,0
15745,610,683,chat,15,3,6,0
15746,1310,862,chat,12,3,2,0
15747,1899,544,chat,25,1,2,0
15748,101,882,video_call,60,2,2,0
15749,822,704,video_call,27,3,8,0
15750,192,63,chat,34,5,8,0
15751,125,254,chat,11,2,2,0
15752,181,932,chat,45,2,8,0
15753,158,46,video_call,17,4,8,0
15754,1879,971,video_call,32,2,4,0
15755,1138,720,chat,44,5,10,1
15756,720,599,chat,50,3,8,0
15757,1986,989,video_call,30,5,6,0
15758,1331,735,video_call,26,2,6,0
15759,370,486,chat,47,1,10,0
15760,63,105,chat,56,1,6,0
15761,404,913,chat,21,3,4,0
15762,1565,68,chat,15,2,2,0
15763,54,860,video_call,5,1,6,0
15764,1381,360,video_call,60,1,10,0
15765,1544,163,video_call,25,1,10,0
15766,776,526,video_call,9,1,6,0
15767,1214,416,video_call,49,5,8,1
15768,1110,262,chat,22,1,4,0
15769,231,894,video_call,35,1,8,0
15770,303,892,video_call,45,1,8,0
15771,1112,998,chat,13,4,2,1
15772,30,8,video_call,47,5,2,1
15773,1788,117,chat,24,2,6,0
15774,1247,319,video_call,37,2,10,0
15775,1431,572,video_call,12,2,2,0
15776,68,344,chat,60,1,2,0
15777,382,701,chat,48,3,4,0
15778,1440,913,video_call,30,1,4,0
15779,654,426,chat,20,2,4,0
15780,1222,126,chat,11,2,4,0
15781,1494,192,video_call,43,3,6,0
15782,1812,314,video_call,44,2,6,0
15783,470,922,chat,50,5,10,0
15784,1174,109,chat,40,1,4,0
15785,57,402,chat,28,4,10,1
15786,1490,28,video_call,20,5,8,1
15787,679,426,chat,29,1,4,0
15788,545,187,video_call,19,2,6,0
15789,1732,985,chat,20,1,6,0
15790,973,93,chat,16,4,4,0
15791,24,356,video_call,52,2,10,0
15792,731,292,video_call,23,5,2,0
15793,241,660,video_call,10,2,10,0
15794,524,151,chat,59,4,2,0
15795,809,846,video_call,20,2,8,0
15796,1525,546,chat,14,3,2,0
15797,1719,198,chat,35,2,8,0
15798,812,685,video_call,27,3,6,0
15799,1231,12,chat,47,5,4,1
15800,444,877,chat,24,4,10,1
15801,118,937,chat,23,5,10,0
15802,1410,179,video_call,43,4,8,1
15803,298,480,video_call,53,1,4,0
15804,301,416,chat,10,5,2,0
15805,860,174,chat,24,2,2,0
15806,759,178,video_call,57,2,2,0
15807,865,754,chat,36,1,4,0
15808,1147,511,chat,50,2,4,0
15809,1361,899,chat,37,1,10,0
15810,1582,20,video_call,17,4,2,0
15811,632,838,chat,36,3,4,0
15812,246,284,video_call,26,3,10,0
15813,372,465,video_call,40,5,10,1
15814,655,470,chat,42,2,4,0
15815,1158,437,video_call,27,5,6,0
15816,1915,653,video_call,35,2,2,0
15817,963,887,chat,57,5,10,1
15818,745,640,video_call,27,2,2,0
15819,538,275,video_call,54,1,10,0
15820,959,308,video_call,30,2,10,0
15821,739,636,video_call,35,1,2,0
15822,1279,456,chat,8,4,4,1
15823,1942,500,video_call,25,1,2,0
15824,1597,594,video_call,58,5,4,1
15825,184,534,chat,49,5,4,1
15826,1073,702,chat,41,1,6,0
15827,1416,393,video_call,60,4,8,0
15828,1463,399,video_call,42,1,10,0
15829,1177,52,video_call,42,1,10,0
15830,1433,1,chat,19,2,2,0
15831,1064,606,chat,12,3,2,0
15832,1257,502,video_call,22,5,8,1
15833,1400,903,video_call,34,4,6,1
15834,1586,804,video_call,36,3,8,0
15835,1031,674,chat,40,1,6,0
15836,1594,502,chat,49,5,2,0
15837,119,89,video_call,40,5,6,1
15838,1377,554,chat,9,5,2,1
15839,384,66,video_call,36,1,6,0
15840,1190,864,chat,29,4,10,1
15841,1995,833,chat,47,4,10,0
15842,1371,580,video_call,37,5,4,1
15843,547,538,video_call,19,2,6,0
15844,1955,132,chat,52,3,2,0
15845,1295,678,video_call,27,3,6,0
15846,476,29,chat,13,1,6,0
15847,1476,942,video_call,57,1,8,0
15848,1532,420,chat,12,5,10,0
15849,1584,942,chat,6,2,8,0
15850,1356,905,chat,7,2,10,0
15851,1108,848,video_call,32,5,8,0
15852,1693,572,video_call,18,2,8,0
15853,324,126,video_call,6,2,10,0
15854,690,521,chat,35,2,10,0
15855,246,858,chat,28,1,6,0
15856,1362,178,video_call,42,5,4,1
15857,291,219,video_call,39,1,8,0
15858,290,728,chat,6,4,8,1
15859,566,132,video_call,24,3,2,0
15860,682,404,video_call,59,1,8,0
15861,317,496,chat,41,5,6,0
15862,1290,57,video_call,50,5,10,0
15863,1183,873,video_call,29,4,4,0
15864,1572,903,video_call,53,4,8,1
15865,1038,671,chat,28,4,2,1
15866,338,889,video_call,42,3,8,0
15867,51,229,chat,42,2,6,0
15868,1531,384,video_call,22,1,8,0
15869,797,61,chat,43,5,8,1
15870,1220,624,video_call,31,5,10,1
15871,1229,367,video_call,7,5,10,1
15872,1431,942,video_call,23,4,8,1
15873,215,356,chat,53,4,4,1
15874,447,310,chat,50,1,10,0
15875,75,90,video_call,40,1,4,0
15876,1188,68,chat,17,5,6,0
15877,299,786,video_call,33,3,10,0
15878,117,70,chat,28,5,8,1
15879,711,395,chat,13,2,8,0
15880,1805,81,video_call,52,4,10,1
15881,762,37,video_call,41,4,8,1
15882,484,915,video_call,38,5,10,1
15883,1153,818,chat,20,2,10,0
15884,264,520,chat,37,5,10,1
15885,1404,992,chat,14,2,6,0
15886,1985,187,video_call,27,1,4,0
15887,887,611,video_call,37,4,2,0
15888,51,25,video_call,18,5,8,0
15889,1710,17,chat,19,1,4,0
15890,598,364,chat,9,4,4,1
15891,1958,839,video_call,16,5,10,0
15892,906,696,video_call,7,3,8,0
15893,659,272,video_call,12,1,10,0
15894,29,631,video_call,31,4,2,0
15895,1118,584,video_call,50,1,4,0
15896,1042,115,chat,35,1,6,0
15897,487,566,chat,7,1,2,0
15898,695,836,chat,6,2,4,0
15899,1913,349,chat,58,5,2,1
15900,1789,471,video_call,26,3,4,0
15901,35,636,chat,13,4,8,0
15902,1132,430,chat,39,2,2,0
15903,228,456,chat,32,2,8,0
15904,110,627,chat,51,5,4,0
15905,1866,492,chat,28,2,8,0
15906,1229,381,chat,44,4,10,1
15907,1654,948,video_call,50,4,10,1
15908,1683,791,video_call,24,1,8,0
15909,1264,645,chat,40,5,4,1
15910,460,350,video_call,6,2,8,0
15911,787,403,video_call,7,2,10,0
15912,1778,321,chat,8,2,10,0
15913,1787,287,chat,54,1,2,0
15914,2000,430,chat,17,1,8,0
15915,508,442,chat,58,2,4,0
15916,1425,81,video_call,48,1,2,0
15917,1277,297,chat,58,5,8,1
15918,213,256,video_call,11,2,2,0
15919,1725,512,video_call,6,5,2,1
15920,1984,296,video_call,10,1,6,0
15921,42,138,chat,53,2,6,0
15922,1326,449,chat,54,2,8,0
15923,171,877,chat,39,3,4,0
15924,1852,397,video_call,49,2,8,0
15925,390,925,chat,40,3,10,0
15926,1346,151,chat,17,3,10,0
15927,1783,157,video_call,38,1,10,0
15928,680,459,chat,15,2,8,0
15929,350,243,video_call,31,1,4,0
15930,1522,348,video_call,14,3,10,0
15931,1766,679,chat,60,3,4,0
15932,690,401,chat,49,1,10,0
15933,1098,42,chat,49,2,6,0
15934,1748,859,chat,55,2,10,0
15935,1032,842,video_call,7,3,6,0
15936,192,246,chat,59,2,10,0
15937,365,630,video_call,16,4,2,1
15938,581,238,video_call,45,4,10,1
15939,1654,659,video_call,8,4,10,1
15940,1558,701,video_call,56,4,2,0
15941,1289,56,video_call,15,2,2,0
15942,1549,141,chat,39,3,8,0
15943,1572,157,video_call,38,4,6,1
15944,1819,293,video_call,53,4,10,0
15945,32,720,video_call,15,3,2,0
15946,1153,108,video_call,28,4,10,0
15947,441,482,chat,16,1,6,0
15948,1613,81,chat,53,4,2,1
15949,768,136,video_call,8,3,8,0
15950,1636,5,chat,44,5,10,1
15951,829,123,video_call,6,3,6,0
15952,1493,943,chat,52,4,2,0
15953,586,587,chat,17,3,2,0
15954,712,64,video_call,19,4,10,1
15955,1236,314,chat,34,3,6,0
15956,1440,713,chat,15,2,6,0
15957,759,772,chat,13,5,6,1
15958,718,840,chat,14,3,2,0
15959,204,4,chat,46,1,6,0
15960,626,11,video_call,16,5,4,1
15961,817,172,chat,15,3,6,0
15962,1134,230,chat,22,3,10,0
15963,1214,325,chat,16,4,4,1
15964,1523,384,chat,47,1,2,0
15965,317,256,video_call,43,4,4,1
15966,776,701,chat,54,5,4,1
15967,776,82,video_call,37,3,10,0
15968,51,276,video_call,31,2,2,0
15969,1166,655,chat,60,2,6,0
15970,236,11,video_call,57,2,2,0
15971,217,803,video_call,8,1,2,0
15972,501,143,chat,20,2,10,0
15973,1103,566,chat,37,3,10,0
15974,836,437,chat,38,4,8,1
15975,565,753,video_call,60,3,4,0
15976,1848,586,video_call,16,2,2,0
15977,1229,15,chat,17,4,2,0
15978,860,585,video_call,22,2,8,0
15979,1616,915,chat,49,3,6,0
15980,1484,770,chat,53,5,6,1
15981,1328,68,video_call,5,4,8,1
15982,1251,653,video_call,28,2,2,0
15983,470,176,chat,54,1,6,0
15984,193,648,chat,11,1,6,0
15985,41,693,chat,22,4,6,0
15986,1846,823,chat,19,5,10,1
15987,311,145,chat,7,1,6,0
15988,1492,263,chat,41,1,6,0
15989,1299,506,video_call,25,5,2,1
15990,1979,981,chat,12,4,4,1
15991,1234,734,video_call,58,4,6,1
15992,4,424,video_call,11,3,4,0
15993,1251,671,video_call,48,1,6,0
15994,1883,25,chat,50,4,6,0
15995,1897,949,video_call,54,4,10,0
15996,1101,727,video_call,17,2,2,0
15997,1801,247,video_call,35,3,10,0
15998,216,795,video_call,49,1,2,0
15999,1720,140,video_call,34,1,10,0
16000,1200,722,chat,23,5,6,0
16001,144,552,video_call,18,3,2,0
