interaction_id,user_id,mentor_id,interaction_type,session_duration_minutes,rating_given_by_user,helpfulness_score,match_success
8024,1908,74,chat,49,1,2,0
8025,1939,454,chat,22,4,8,1
8026,1187,596,video_call,40,4,8,1
8027,1981,154,video_call,23,1,2,0
8028,1711,558,video_call,8,4,8,1
8029,908,462,video_call,59,5,10,1
8030,1704,369,video_call,17,2,4,0
8031,1822,439,chat,11,3,6,0
8032,1336,162,chat,38,3,6,0
8033,1829,129,chat,59,2,4,0
8034,1497,4,video_call,14,4,8,1
8035,664,372,chat,20,5,10,1
8036,679,92,video_call,18,1,2,0
8037,212,782,chat,40,4,8,1
8038,748,216,chat,17,3,6,0
8039,538,626,chat,28,4,8,1
8040,1852,398,video_call,45,2,4,0
8041,393,267,video_call,52,1,2,0
8042,223,528,video_call,17,4,8,1
8043,683,290,video_call,10,5,10,1
8044,802,181,video_call,27,1,2,0
8045,1290,384,chat,54,4,8,1
8046,1515,15,chat,13,4,8,1
8047,1361,541,video_call,43,1,2,0
8048,1178,352,video_call,22,5,10,1
8049,1976,5,chat,33,5,10,1
8050,415,69,chat,14,3,6,0
8051,133,704,chat,10,3,6,0
8052,907,120,chat,20,1,2,0
8053,244,177,chat,60,2,4,0
8054,566,619,chat,46,4,8,1
8055,1382,400,video_call,7,2,4,0
8056,874,136,chat,39,3,6,0
8057,665,775,chat,59,1,2,0
8058,32,460,video_call,25,4,8,1
8059,1654,721,chat,23,4,8,1
8060,1723,161,chat,24,3,6,0
8061,295,568,video_call,32,4,8,1
8062,1717,722,chat,44,1,2,0
8063,757,359,video_call,54,5,10,1
8064,1635,248,chat,36,2,4,0
8065,100,300,chat,45,3,6,0
8066,1314,81,chat,9,2,4,0
8067,533,791,video_call,56,5,10,1
8068,1797,56,video_call,40,3,6,0
8069,859,185,video_call,24,1,2,0
8070,1922,625,video_call,14,3,6,0
8071,1098,774,chat,43,2,4,0
8072,1899,649,video_call,58,4,8,1
8073,900,325,video_call,47,2,4,0
8074,1550,671,video_call,44,3,6,0
8075,1200,612,chat,13,2,4,0
8076,556,445,chat,18,4,8,1
8077,246,2,video_call,58,1,2,0
8078,1424,617,chat,22,1,2,0
8079,1756,17,chat,44,5,10,1
8080,719,753,chat,52,4,8,1
8081,1835,298,chat,41,4,8,1
8082,898,617,chat,52,3,6,0
8083,320,610,video_call,24,4,8,1
8084,972,692,video_call,56,4,8,1
8085,1029,446,chat,50,2,4,0
8086,468,342,video_call,41,5,10,1
8087,138,440,chat,47,1,2,0
8088,519,146,video_call,55,5,10,1
8089,1167,697,video_call,59,5,10,1
8090,106,683,video_call,57,1,2,0
8091,1465,608,chat,34,1,2,0
8092,198,3,chat,39,5,10,1
8093,600,218,chat,49,2,4,0
8094,1532,252,video_call,29,1,2,0
8095,274,752,chat,47,4,8,1
8096,1766,768,chat,49,4,8,1
8097,845,181,video_call,59,1,2,0
8098,1364,534,video_call,18,1,2,0
8099,1726,415,video_call,30,3,6,0
8100,78,230,video_call,53,1,2,0
8101,922,752,video_call,25,1,2,0
8102,1060,426,chat,22,3,6,0
8103,587,343,chat,33,1,2,0
8104,1052,565,video_call,14,2,4,0
8105,38,800,video_call,43,2,4,0
8106,566,314,chat,13,5,10,1
8107,1104,582,video_call,54,1,2,0
8108,1742,240,video_call,8,5,10,1
8109,1749,5,video_call,53,2,4,0
8110,447,583,video_call,38,3,6,0
8111,25,203,video_call,56,1,2,0
8112,437,531,video_call,28,3,6,0
8113,53,121,video_call,57,2,4,0
8114,626,262,video_call,20,5,10,1
8115,1867,442,video_call,35,2,4,0
8116,554,586,chat,21,2,4,0
8117,685,505,video_call,52,2,4,0
8118,1448,277,video_call,11,1,2,0
8119,311,689,chat,38,4,8,1
8120,1702,463,video_call,19,1,2,0
8121,591,357,chat,12,2,4,0
8122,1661,183,video_call,29,3,6,0
8123,1318,793,chat,46,4,8,1
8124,1859,348,chat,39,1,2,0
8125,1099,11,chat,5,4,8,1
8126,978,207,chat,32,5,10,1
8127,1300,693,video_call,5,1,2,0
8128,1570,216,video_call,39,3,6,0
8129,1196,618,video_call,52,3,6,0
8130,482,32,chat,30,3,6,0
8131,57,509,chat,24,1,2,0
8132,1958,663,chat,25,4,8,1
8133,947,154,video_call,48,4,8,1
8134,265,379,chat,39,2,4,0
8135,901,771,video_call,33,3,6,0
8136,1342,382,video_call,41,1,2,0
8137,849,634,chat,20,2,4,0
8138,694,332,video_call,60,1,2,0
8139,44,553,video_call,25,2,4,0
8140,1237,500,video_call,28,5,10,1
8141,919,750,video_call,44,3,6,0
8142,1874,781,chat,12,1,2,0
8143,702,390,video_call,28,2,4,0
8144,1940,433,video_call,58,5,10,1
8145,844,530,chat,36,4,8,1
8146,136,556,video_call,19,1,2,0
8147,543,441,chat,34,4,8,1
8148,1387,335,video_call,53,3,6,0
8149,1681,666,video_call,23,5,10,1
8150,1010,589,chat,23,1,2,0
8151,1846,356,chat,13,5,10,1
8152,342,33,chat,25,5,10,1
8153,1133,492,chat,50,1,2,0
8154,424,718,chat,18,4,8,1
8155,1995,781,chat,43,1,2,0
8156,327,720,chat,40,2,4,0
8157,1104,736,chat,28,5,10,1
8158,1669,783,chat,7,5,10,1
8159,1091,469,video_call,60,1,2,0
8160,208,654,chat,19,4,8,1
8161,1357,576,video_call,7,2,4,0
8162,225,773,video_call,34,1,2,0
8163,1847,312,chat,23,5,10,1
8164,1431,285,chat,13,4,8,1
8165,467,732,video_call,41,5,10,1
8166,220,231,video_call,24,2,4,0
8167,1149,138,video_call,30,3,6,0
8168,153,152,video_call,42,5,10,1
8169,1254,633,video_call,42,2,4,0
8170,415,735,video_call,40,5,10,1
8171,108,599,chat,43,5,10,1
8172,1871,389,video_call,44,5,10,1
8173,643,4,video_call,56,2,4,0
8174,545,562,video_call,56,3,6,0
8175,1323,51,video_call,53,3,6,0
8176,923,704,video_call,50,5,10,1
8177,138,119,video_call,18,3,6,0
8178,1654,76,video_call,42,4,8,1
8179,1942,293,chat,17,4,8,1
8180,110,411,chat,55,3,6,0
8181,1858,468,chat,15,1,2,0
8182,780,522,chat,28,1,2,0
8183,1382,641,chat,17,5,10,1
8184,1417,303,video_call,49,4,8,1
8185,953,429,video_call,57,2,4,0
8186,1037,526,video_call,24,4,8,1
8187,1378,502,chat,26,3,6,0
8188,1083,793,video_call,5,4,8,1
8189,1184,56,video_call,8,3,6,0
8190,519,670,chat,38,4,8,1
8191,1724,750,chat,49,1,2,0
8192,485,583,chat,10,4,8,1
8193,1929,335,chat,36,1,2,0
8194,838,287,video_call,28,2,4,0
8195,1279,721,chat,46,4,8,1
8196,703,307,video_call,55,4,8,1
8197,499,237,chat,34,1,2,0
8198,1981,770,chat,44,3,6,0
8199,721,520,chat,40,5,10,1
8200,1190,307,video_call,42,4,8,1
8201,140,448,video_call,59,4,8,1
8202,1607,595,chat,60,1,2,0
8203,1051,167,chat,39,1,2,0
8204,495,3,chat,5,1,2,0
8205,1031,162,chat,8,3,6,0
8206,1352,331,video_call,40,3,6,0
8207,654,381,chat,36,4,8,1
8208,970,75,video_call,7,4,8,1
8209,1316,550,chat,32,1,2,0
8210,1129,333,video_call,7,1,2,0
8211,521,723,video_call,52,2,4,0
8212,1159,294,chat,26,5,10,1
8213,549,557,video_call,8,2,4,0
8214,482,133,chat,21,4,8,1
8215,1683,548,chat,60,2,4,0
8216,874,706,chat,59,1,2,0
8217,961,676,video_call,11,5,10,1
8218,789,403,video_call,16,2,4,0
8219,1684,533,video_call,55,1,2,0
8220,909,152,chat,32,3,6,0
8221,1186,480,chat,26,5,10,1
8222,1755,730,video_call,17,2,4,0
8223,685,438,chat,51,5,10,1
8224,1340,447,video_call,51,3,6,0
8225,1507,275,chat,59,4,8,1
8226,1374,73,video_call,50,4,8,1
8227,515,462,video_call,6,3,6,0
8228,1669,284,chat,43,4,8,1
8229,1565,550,video_call,50,5,10,1
8230,1443,662,chat,10,1,2,0
8231,1124,99,video_call,23,4,8,1
8232,1635,437,chat,54,5,10,1
8233,1550,437,video_call,50,1,2,0
8234,1213,354,chat,40,3,6,0
8235,127,501,video_call,51,2,4,0
8236,1160,201,video_call,11,5,10,1
8237,1485,185,video_call,58,2,4,0
8238,300,663,chat,40,2,4,0
8239,1415,452,chat,7,3,6,0
8240,1291,346,video_call,5,1,2,0
8241,1608,287,video_call,15,1,2,0
8242,1557,46,video_call,45,3,6,0
8243,548,584,chat,58,4,8,1
8244,1324,186,chat,55,1,2,0
8245,292,485,video_call,21,5,10,1
8246,660,341,chat,47,3,6,0
8247,52,19,chat,56,3,6,0
8248,1300,484,video_call,49,2,4,0
8249,878,419,chat,54,4,8,1
8250,82,724,video_call,47,2,4,0
8251,1805,79,chat,16,1,2,0
8252,567,718,video_call,34,1,2,0
8253,1594,493,video_call,59,2,4,0
8254,1198,763,video_call,12,2,4,0
8255,1962,492,video_call,48,5,10,1
8256,1166,569,video_call,7,3,6,0
8257,768,480,video_call,58,1,2,0
8258,1541,642,chat,12,3,6,0
8259,678,582,video_call,12,3,6,0
8260,44,264,chat,50,3,6,0
8261,1091,720,chat,12,1,2,0
8262,1746,37,video_call,7,5,10,1
8263,953,646,chat,12,3,6,0
8264,1265,705,video_call,12,4,8,1
8265,685,250,video_call,10,3,6,0
8266,1466,82,chat,32,3,6,0
8267,952,664,video_call,39,4,8,1
8268,1785,243,video_call,47,2,4,0
8269,250,68,chat,33,4,8,1
8270,1320,593,chat,32,3,6,0
8271,1772,16,chat,60,2,4,0
8272,437,385,chat,33,2,4,0
8273,683,302,chat,30,1,2,0
8274,1461,238,video_call,20,4,8,1
8275,1904,14,chat,5,1,2,0
8276,1223,765,video_call,8,5,10,1
8277,312,749,chat,6,2,4,0
8278,1738,663,chat,40,2,4,0
8279,258,529,video_call,12,4,8,1
8280,825,517,chat,40,2,4,0
8281,300,150,video_call,51,4,8,1
8282,1700,544,video_call,43,2,4,0
8283,392,408,chat,52,2,4,0
8284,1859,185,chat,55,2,4,0
8285,1721,16,video_call,58,1,2,0
8286,1212,530,chat,54,5,10,1
8287,1009,597,chat,51,4,8,1
8288,1192,256,chat,25,4,8,1
8289,1634,123,video_call,7,4,8,1
8290,907,567,chat,19,4,8,1
8291,721,48,chat,17,4,8,1
8292,1531,607,chat,51,5,10,1
8293,117,419,video_call,16,4,8,1
8294,1134,726,chat,27,1,2,0
8295,1840,468,chat,37,2,4,0
8296,1878,90,video_call,50,4,8,1
8297,671,746,chat,48,1,2,0
8298,479,739,chat,43,2,4,0
8299,285,330,chat,13,5,10,1
8300,605,509,video_call,5,1,2,0
8301,307,574,video_call,52,3,6,0
8302,203,60,video_call,15,4,8,1
8303,656,321,chat,55,5,10,1
8304,1372,455,video_call,53,2,4,0
8305,1671,179,video_call,59,1,2,0
8306,1344,795,video_call,55,3,6,0
8307,1501,602,chat,16,4,8,1
8308,1596,652,chat,27,3,6,0
8309,568,609,chat,34,3,6,0
8310,1699,690,chat,45,2,4,0
8311,1683,420,chat,58,2,4,0
8312,337,500,chat,37,5,10,1
8313,1797,627,chat,42,5,10,1
8314,1247,210,video_call,10,3,6,0
8315,299,394,video_call,18,4,8,1
8316,153,39,video_call,14,4,8,1
8317,340,91,video_call,21,1,2,0
8318,1443,507,chat,31,5,10,1
8319,234,57,chat,28,2,4,0
8320,566,360,chat,57,5,10,1
8321,1027,693,video_call,56,1,2,0
8322,199,737,video_call,25,2,4,0
8323,460,579,chat,40,3,6,0
8324,896,728,chat,32,3,6,0
8325,1215,445,chat,54,3,6,0
8326,1080,113,chat,17,5,10,1
8327,1314,650,video_call,40,2,4,0
8328,530,483,chat,58,5,10,1
8329,408,705,video_call,22,3,6,0
8330,855,342,chat,52,4,8,1
8331,1416,726,chat,49,5,10,1
8332,600,278,video_call,54,3,6,0
8333,814,46,video_call,30,4,8,1
8334,51,154,chat,5,1,2,0
8335,1957,784,chat,51,2,4,0
8336,221,799,chat,28,4,8,1
8337,1637,662,chat,52,3,6,0
8338,1389,511,video_call,30,3,6,0
8339,1846,226,video_call,21,3,6,0
8340,1466,196,video_call,28,4,8,1
8341,1263,167,chat,30,2,4,0
8342,1573,284,chat,16,2,4,0
8343,139,478,chat,37,1,2,0
8344,261,469,chat,15,2,4,0
8345,269,515,video_call,10,4,8,1
8346,1950,232,chat,45,1,2,0
8347,1080,731,video_call,47,2,4,0
8348,1836,63,video_call,58,5,10,1
8349,1885,67,chat,51,2,4,0
8350,1115,411,chat,50,3,6,0
8351,225,539,chat,53,4,8,1
8352,1095,202,video_call,15,2,4,0
8353,638,20,video_call,20,1,2,0
8354,912,256,video_call,41,1,2,0
8355,446,381,video_call,60,4,8,1
8356,172,753,chat,50,2,4,0
8357,1054,118,video_call,51,2,4,0
8358,718,495,video_call,33,1,2,0
8359,1009,558,chat,39,3,6,0
8360,663,595,video_call,6,4,8,1
8361,998,468,video_call,56,3,6,0
8362,375,519,chat,28,1,2,0
8363,1162,103,chat,42,2,4,0
8364,898,263,video_call,14,5,10,1
8365,1668,189,chat,39,5,10,1
8366,1771,594,chat,42,2,4,0
8367,1508,22,video_call,9,3,6,0
8368,1873,110,video_call,53,2,4,0
8369,75,430,video_call,19,5,10,1
8370,663,641,video_call,58,5,10,1
8371,1993,63,chat,31,3,6,0
8372,1258,229,chat,37,4,8,1
8373,514,412,chat,43,5,10,1
8374,1648,621,video_call,23,2,4,0
8375,1676,37,video_call,17,5,10,1
8376,705,109,chat,52,5,10,1
8377,1699,314,video_call,48,1,2,0
8378,729,722,chat,16,2,4,0
8379,660,730,video_call,18,4,8,1
8380,283,392,chat,49,5,10,1
8381,399,212,chat,31,4,8,1
8382,771,558,chat,15,3,6,0
8383,1777,79,chat,5,1,2,0
8384,1679,30,chat,6,3,6,0
8385,1276,254,chat,16,2,4,0
8386,1263,721,video_call,10,2,4,0
8387,1772,501,chat,31,4,8,1
8388,1701,281,chat,9,3,6,0
8389,1856,787,chat,15,5,10,1
8390,681,800,video_call,58,1,2,0
8391,584,90,video_call,52,3,6,0
8392,1732,641,video_call,59,4,8,1
8393,1385,185,chat,24,4,8,1
8394,1715,163,video_call,55,5,10,1
8395,144,752,chat,21,1,2,0
8396,1797,708,video_call,54,4,8,1
8397,634,160,video_call,15,4,8,1
8398,458,782,video_call,37,2,4,0
8399,1731,495,video_call,38,4,8,1
8400,1483,44,video_call,34,5,10,1
8401,154,161,chat,7,2,4,0
8402,57,775,chat,35,3,6,0
8403,1837,427,video_call,45,3,6,0
8404,1196,6,video_call,60,1,2,0
8405,864,483,video_call,24,5,10,1
8406,437,770,chat,9,1,2,0
8407,994,598,chat,57,4,8,1
8408,7,53,video_call,41,4,8,1
8409,1794,378,video_call,16,3,6,0
8410,756,680,video_call,12,5,10,1
8411,1673,401,chat,41,5,10,1
8412,1866,630,video_call,6,3,6,0
8413,1360,150,video_call,35,3,6,0
8414,1825,661,video_call,42,2,4,0
8415,870,646,chat,54,4,8,1
8416,1192,135,video_call,10,2,4,0
8417,1307,376,chat,38,1,2,0
8418,48,537,chat,50,3,6,0
8419,1190,656,chat,8,2,4,0
8420,279,324,chat,50,4,8,1
8421,820,183,video_call,9,4,8,1
8422,1139,478,video_call,17,2,4,0
8423,701,111,chat,7,2,4,0
8424,1944,393,video_call,28,1,2,0
8425,1202,755,video_call,9,4,8,1
8426,1692,624,chat,29,2,4,0
8427,311,127,video_call,29,5,10,1
8428,489,462,video_call,42,3,6,0
8429,385,795,chat,52,5,10,1
8430,1893,215,chat,40,4,8,1
8431,856,137,chat,15,3,6,0
8432,877,148,chat,20,5,10,1
8433,169,22,video_call,47,2,4,0
8434,38,158,chat,44,2,4,0
8435,1160,27,chat,24,1,2,0
8436,1912,168,chat,45,2,4,0
8437,986,495,video_call,26,2,4,0
8438,1173,506,chat,29,5,10,1
8439,802,457,video_call,14,3,6,0
8440,175,494,chat,54,3,6,0
8441,541,568,video_call,43,4,8,1
8442,1786,568,chat,47,4,8,1
8443,1551,228,video_call,54,3,6,0
8444,1807,425,video_call,44,4,8,1
8445,1081,498,chat,48,2,4,0
8446,14,694,video_call,49,1,2,0
8447,356,188,video_call,9,5,10,1
8448,16,23,chat,58,5,10,1
8449,1889,123,chat,20,4,8,1
8450,1285,313,chat,31,3,6,0
8451,617,95,video_call,25,2,4,0
8452,989,319,chat,51,3,6,0
8453,673,441,video_call,12,4,8,1
8454,934,181,chat,44,3,6,0
8455,340,715,video_call,24,1,2,0
8456,486,510,chat,9,1,2,0
8457,1004,133,video_call,29,1,2,0
8458,266,65,chat,6,5,10,1
8459,1670,319,chat,58,3,6,0
8460,1047,177,video_call,54,2,4,0
8461,1172,546,video_call,10,4,8,1
8462,1649,702,video_call,11,4,8,1
8463,1688,345,video_call,24,3,6,0
8464,1985,309,video_call,34,1,2,0
8465,1261,519,video_call,32,5,10,1
8466,1228,379,chat,15,3,6,0
8467,363,564,video_call,11,2,4,0
8468,1037,550,chat,60,2,4,0
8469,1983,728,chat,55,2,4,0
8470,352,522,video_call,28,1,2,0
8471,259,405,video_call,41,5,10,1
8472,326,182,chat,41,1,2,0
8473,912,239,chat,17,4,8,1
8474,1702,399,video_call,13,5,10,1
8475,1505,188,chat,37,1,2,0
8476,1675,542,chat,37,4,8,1
8477,1167,622,video_call,44,3,6,0
8478,1006,339,chat,56,4,8,1
8479,214,136,chat,43,3,6,0
8480,1374,540,chat,45,1,2,0
8481,801,767,chat,10,3,6,0
8482,1339,736,chat,46,5,10,1
8483,348,726,chat,10,2,4,0
8484,934,392,chat,21,3,6,0
8485,447,621,video_call,8,4,8,1
8486,1591,292,video_call,20,3,6,0
8487,346,371,chat,14,1,2,0
8488,1092,317,video_call,27,5,10,1
8489,44,160,chat,43,2,4,0
8490,1184,174,video_call,26,1,2,0
8491,1847,246,chat,50,5,10,1
8492,1317,378,video_call,23,2,4,0
8493,1215,362,video_call,53,5,10,1
8494,578,718,video_call,21,3,6,0
8495,405,488,video_call,58,2,4,0
8496,727,99,video_call,51,2,4,0
8497,800,278,video_call,29,1,2,0
8498,387,290,video_call,34,1,2,0
8499,1329,702,video_call,17,1,2,0
8500,1442,87,chat,23,3,6,0
8501,1775,524,video_call,33,4,8,1
8502,1225,184,video_call,45,2,4,0
8503,1682,317,chat,14,4,8,1
8504,1441,452,video_call,40,4,8,1
8505,1973,399,chat,16,1,2,0
8506,505,26,chat,53,1,2,0
8507,354,745,video_call,59,5,10,1
8508,1633,522,video_call,12,2,4,0
8509,1462,31,video_call,31,1,2,0
8510,578,286,video_call,36,5,10,1
8511,1992,336,chat,44,3,6,0
8512,817,615,chat,48,4,8,1
8513,243,172,chat,42,1,2,0
8514,204,478,video_call,10,1,2,0
8515,135,747,chat,58,1,2,0
8516,785,759,video_call,35,3,6,0
8517,716,409,chat,46,4,8,1
8518,1569,146,chat,58,2,4,0
8519,1552,772,chat,37,2,4,0
8520,1004,170,video_call,42,3,6,0
8521,853,646,chat,31,2,4,0
8522,439,505,chat,43,2,4,0
8523,1325,739,chat,54,5,10,1
8524,1504,414,video_call,37,3,6,0
8525,1701,35,chat,35,4,8,1
8526,770,292,chat,34,4,8,1
8527,265,733,chat,34,3,6,0
8528,1174,631,video_call,21,1,2,0
8529,1080,673,video_call,51,4,8,1
8530,927,98,video_call,51,1,2,0
8531,452,237,chat,6,2,4,0
8532,172,703,video_call,19,4,8,1
8533,1490,431,video_call,37,2,4,0
8534,1210,743,video_call,53,1,2,0
8535,1474,208,video_call,7,3,6,0
8536,1348,86,chat,47,1,2,0
8537,60,528,chat,36,5,10,1
8538,835,611,video_call,14,4,8,1
8539,327,692,video_call,56,4,8,1
8540,1010,3,chat,31,3,6,0
8541,1450,622,video_call,58,3,6,0
8542,1498,256,video_call,20,5,10,1
8543,888,297,chat,27,5,10,1
8544,1968,568,chat,36,5,10,1
8545,869,362,video_call,13,3,6,0
8546,399,303,chat,53,1,2,0
8547,82,201,chat,56,3,6,0
8548,1741,107,video_call,54,4,8,1
8549,1241,333,video_call,42,5,10,1
8550,52,46,chat,45,1,2,0
8551,744,730,video_call,26,3,6,0
8552,1142,762,video_call,41,4,8,1
8553,1341,571,chat,32,4,8,1
8554,761,629,video_call,18,1,2,0
8555,688,762,video_call,14,3,6,0
8556,1220,720,video_call,12,5,10,1
8557,1682,78,video_call,50,5,10,1
8558,983,481,video_call,9,2,4,0
8559,737,373,chat,22,3,6,0
8560,1830,707,video_call,44,4,8,1
8561,1105,652,chat,16,5,10,1
8562,1533,792,video_call,19,2,4,0
8563,841,632,video_call,34,3,6,0
8564,1457,734,video_call,49,5,10,1
8565,745,287,video_call,36,1,2,0
8566,1905,39,video_call,32,4,8,1
8567,187,358,chat,34,2,4,0
8568,557,588,video_call,7,3,6,0
8569,870,643,video_call,41,2,4,0
8570,1656,109,video_call,34,4,8,1
8571,1704,531,video_call,56,5,10,1
8572,1209,610,video_call,26,4,8,1
8573,1708,151,video_call,44,2,4,0
8574,1372,103,chat,28,5,10,1
8575,735,42,video_call,27,3,6,0
8576,805,339,chat,26,2,4,0
8577,1027,576,chat,21,5,10,1
8578,1589,736,video_call,59,4,8,1
8579,713,232,chat,9,5,10,1
8580,1979,13,video_call,49,2,4,0
8581,1811,192,chat,52,1,2,0
8582,111,701,chat,17,3,6,0
8583,1390,509,chat,8,1,2,0
8584,145,599,chat,27,5,10,1
8585,869,287,video_call,11,2,4,0
8586,1811,66,video_call,6,4,8,1
8587,1893,285,video_call,5,1,2,0
8588,781,763,video_call,17,4,8,1
8589,1164,82,chat,48,3,6,0
8590,911,22,video_call,50,5,10,1
8591,1123,285,video_call,39,2,4,0
8592,1139,541,chat,25,1,2,0
8593,1735,667,chat,58,4,8,1
8594,1936,619,chat,38,2,4,0
8595,355,264,chat,52,4,8,1
8596,308,434,video_call,38,4,8,1
8597,633,695,video_call,32,2,4,0
8598,1405,257,chat,18,5,10,1
8599,140,472,video_call,52,4,8,1
8600,92,788,chat,23,4,8,1
8601,128,287,video_call,36,4,8,1
8602,671,748,chat,6,1,2,0
8603,357,756,video_call,8,3,6,0
8604,718,519,chat,34,2,4,0
8605,1801,286,chat,24,2,4,0
8606,603,311,video_call,7,5,10,1
8607,145,692,video_call,36,1,2,0
8608,837,36,video_call,7,3,6,0
8609,648,382,chat,49,2,4,0
8610,1900,22,chat,56,3,6,0
8611,121,495,video_call,46,1,2,0
8612,1114,288,chat,12,1,2,0
8613,302,325,chat,48,3,6,0
8614,1797,647,video_call,29,5,10,1
8615,902,32,chat,10,4,8,1
8616,1546,797,video_call,49,3,6,0
8617,1199,603,video_call,60,5,10,1
8618,868,176,video_call,57,3,6,0
8619,659,148,chat,38,4,8,1
8620,378,161,chat,37,3,6,0
8621,872,693,chat,42,5,10,1
8622,1330,633,video_call,30,4,8,1
8623,404,20,video_call,48,5,10,1
8624,666,557,chat,57,1,2,0
8625,609,510,chat,45,5,10,1
8626,1104,138,video_call,50,1,2,0
8627,140,553,chat,29,4,8,1
8628,193,698,video_call,19,5,10,1
8629,1973,40,chat,32,1,2,0
8630,1359,363,chat,55,3,6,0
8631,1249,729,video_call,35,1,2,0
8632,388,451,chat,20,2,4,0
8633,1755,423,video_call,60,2,4,0
8634,603,624,chat,12,2,4,0
8635,1395,587,chat,37,1,2,0
8636,642,738,video_call,45,1,2,0
8637,1558,177,chat,41,1,2,0
8638,1248,785,video_call,23,4,8,1
8639,1059,737,video_call,26,5,10,1
8640,1137,743,chat,40,1,2,0
8641,1014,259,video_call,12,2,4,0
8642,1357,215,video_call,43,4,8,1
8643,1725,695,video_call,59,2,4,0
8644,190,363,video_call,49,4,8,1
8645,609,307,chat,17,1,2,0
8646,1227,778,chat,49,4,8,1
8647,18,229,chat,12,5,10,1
8648,308,667,video_call,29,4,8,1
8649,847,300,chat,32,3,6,0
8650,1531,273,video_call,44,4,8,1
8651,693,434,video_call,57,2,4,0
8652,1027,133,chat,11,5,10,1
8653,693,527,video_call,11,3,6,0
8654,11,250,chat,38,1,2,0
8655,1251,627,chat,8,4,8,1
8656,1763,456,video_call,11,1,2,0
8657,1503,660,video_call,6,2,4,0
8658,201,64,chat,60,5,10,1
8659,1540,772,video_call,59,4,8,1
8660,1937,749,video_call,6,4,8,1
8661,161,350,video_call,18,2,4,0
8662,222,370,video_call,28,5,10,1
8663,819,274,chat,7,2,4,0
8664,1941,61,chat,20,5,10,1
8665,1882,741,video_call,20,5,10,1
8666,1968,300,chat,57,4,8,1
8667,905,559,chat,10,4,8,1
8668,378,327,video_call,21,2,4,0
8669,563,175,video_call,24,1,2,0
8670,38,550,video_call,10,1,2,0
8671,1080,439,video_call,5,4,8,1
8672,1541,722,video_call,31,1,2,0
8673,1229,563,video_call,36,5,10,1
8674,271,476,video_call,38,4,8,1
8675,564,404,chat,36,4,8,1
8676,672,300,chat,60,1,2,0
8677,763,542,chat,22,1,2,0
8678,50,280,chat,46,3,6,0
8679,758,315,video_call,47,3,6,0
8680,1362,271,video_call,35,1,2,0
8681,1089,619,chat,37,5,10,1
8682,1401,675,chat,11,1,2,0
8683,1162,472,video_call,38,2,4,0
8684,1012,704,chat,58,2,4,0
8685,601,212,video_call,42,1,2,0
8686,1873,186,chat,40,1,2,0
8687,1841,650,chat,52,1,2,0
8688,48,792,video_call,53,1,2,0
8689,442,571,chat,14,4,8,1
8690,1009,549,video_call,44,3,6,0
8691,558,797,chat,32,2,4,0
8692,810,293,chat,5,1,2,0
8693,1959,5,chat,15,5,10,1
8694,1476,118,video_call,52,5,10,1
8695,93,426,chat,38,1,2,0
8696,899,760,video_call,58,5,10,1
8697,834,255,chat,58,1,2,0
8698,1647,526,video_call,51,4,8,1
8699,194,386,chat,28,1,2,0
8700,716,583,video_call,18,1,2,0
8701,36,749,video_call,36,4,8,1
8702,388,389,chat,34,3,6,0
8703,1692,752,video_call,44,5,10,1
8704,48,339,video_call,18,4,8,1
8705,860,428,video_call,46,4,8,1
8706,108,710,chat,39,2,4,0
8707,73,366,video_call,13,5,10,1
8708,1023,312,chat,45,2,4,0
8709,1398,307,chat,49,4,8,1
8710,584,59,chat,24,4,8,1
8711,408,454,video_call,32,1,2,0
8712,741,358,chat,6,5,10,1
8713,1041,357,video_call,31,1,2,0
8714,1169,790,video_call,49,4,8,1
8715,686,95,chat,47,1,2,0
8716,3,290,chat,37,5,10,1
8717,892,460,video_call,56,3,6,0
8718,809,355,video_call,31,4,8,1
8719,1673,320,chat,12,5,10,1
8720,638,279,video_call,45,3,6,0
8721,549,314,chat,44,2,4,0
8722,879,450,video_call,30,3,6,0
8723,1208,547,video_call,16,5,10,1
8724,1990,86,video_call,9,1,2,0
8725,486,516,chat,10,4,8,1
8726,1191,729,video_call,35,4,8,1
8727,194,122,chat,24,3,6,0
8728,1674,184,chat,19,4,8,1
8729,358,122,video_call,31,5,10,1
8730,1524,252,video_call,16,1,2,0
8731,630,26,chat,57,2,4,0
8732,1410,743,chat,31,2,4,0
8733,23,139,chat,47,2,4,0
8734,1293,542,video_call,21,2,4,0
8735,1800,232,chat,34,5,10,1
8736,1310,39,video_call,16,5,10,1
8737,1617,209,chat,32,1,2,0
8738,1919,765,video_call,41,3,6,0
8739,1670,450,chat,8,2,4,0
8740,1234,309,chat,14,3,6,0
8741,760,129,video_call,29,2,4,0
8742,221,6,video_call,25,3,6,0
8743,131,255,video_call,43,1,2,0
8744,1834,322,video_call,10,4,8,1
8745,68,245,chat,15,5,10,1
8746,925,206,video_call,19,2,4,0
8747,969,707,video_call,25,4,8,1
8748,227,111,chat,49,4,8,1
8749,1635,603,chat,36,2,4,0
8750,246,519,video_call,13,3,6,0
8751,1520,489,chat,41,5,10,1
8752,1483,409,chat,54,4,8,1
8753,1523,164,video_call,28,3,6,0
8754,75,139,chat,57,5,10,1
8755,1036,97,video_call,60,3,6,0
8756,1608,72,video_call,32,5,10,1
